USAF,WBAN,YR--MODAHRMN,DIR,SPD,GUS,CLG,SKC,L,M,H,VSB,MW,MW,MW,MW,AW,AW,AW,AW,W,TEMP,DEWP,SLP,ALT,STP,MAX,MIN,PCP01,PCP06,PCP24,PCPXX,SD
486010,99999,199508040900,70,8,***,148,BKN,8,4,8,5,61,**,**,**,**,**,**,**,9,80,77,1008.3,*****,1007.9,***,***,*****,*****,*****,*****,**
486010,99999,199508041200,***,0,***,138,BKN,5,3,2,6.2,21,**,**,**,**,**,**,**,9,79,76,1008.7,*****,1008.3,87,***,*****,0,*****,*****,**
486010,99999,199508041500,330,2,***,138,BKN,5,3,2,7.5,**,**,**,**,**,**,**,**,*,77,76,1010.8,*****,1010.4,***,***,*****,*****,*****,*****,**
486010,99999,199508041800,330,1,***,138,BKN,5,3,2,7.5,**,**,**,**,**,**,**,**,*,77,76,1010,*****,1009.6,***,***,*****,0,*****,*****,**
486010,99999,199508042100,320,2,***,148,BKN,9,3,2,7.5,**,**,**,**,**,**,**,**,*,76,75,1008.8,*****,1008.4,***,***,*****,*****,*****,*****,**
486010,99999,199508050300,130,5,***,148,BKN,2,3,2,4.4,5,**,**,**,**,**,**,**,2,84,74,1010.5,*****,1010.1,***,***,*****,*****,*****,*****,**
486010,99999,199508050600,200,7,***,148,BKN,2,4,2,5.6,5,**,**,**,**,**,**,**,2,86,76,1009,*****,1008.6,***,***,*****,0,*****,*****,**
486010,99999,199508050900,210,6,***,148,BKN,1,3,2,7.5,5,**,**,**,**,**,**,**,2,86,75,1007,*****,1006.6,***,***,*****,*****,*****,*****,**
486010,99999,199508051200,250,2,***,148,BKN,5,3,2,7.5,5,**,**,**,**,**,**,**,2,83,76,1008.6,*****,1008.2,86,***,*****,0,*****,*****,**
486010,99999,199508051500,320,2,***,148,BKN,5,4,2,7.5,**,**,**,**,**,**,**,**,*,79,75,1010.8,*****,1010.4,***,***,*****,*****,*****,*****,**
486010,99999,199508051800,***,0,***,148,BKN,5,3,2,7.5,**,**,**,**,**,**,**,**,*,77,75,1009.8,*****,1009.4,***,***,*****,0,*****,*****,**
486010,99999,199508052100,***,0,***,148,BKN,5,3,2,7.5,**,**,**,**,**,**,**,**,*,77,76,1008.3,*****,1007.9,***,***,*****,*****,*****,*****,**
486010,99999,199508060000,40,2,***,138,BKN,9,3,2,5,5,**,**,**,**,**,**,**,2,78,76,1009.3,*****,1008.9,***,77,*****,0,*****,*****,**
486010,99999,199508060300,40,2,***,148,BKN,9,3,2,5.6,17,**,**,**,**,**,**,**,2,82,75,1010.7,*****,1010.3,***,***,*****,*****,*****,*****,**
486010,99999,199508060600,220,7,***,25,OVC,9,3,8,5.6,**,**,**,**,**,**,**,**,*,79,76,1009.7,*****,1009.3,***,***,*****,0.55,*****,*****,**
486010,99999,199508060900,150,2,***,148,OVC,9,4,2,7.5,5,**,**,**,**,**,**,**,9,82,73,1007.6,*****,1007.2,***,***,*****,*****,*****,*****,**
486010,99999,199508061200,30,2,***,148,OVC,5,3,8,7.5,21,**,**,**,**,**,**,**,9,78,76,1009.5,*****,1009.1,83,***,*****,0.04,*****,*****,**
486010,99999,199508061500,***,0,***,148,BKN,5,3,8,7.5,1,**,**,**,**,**,**,**,6,77,75,1011.2,*****,1010.8,***,***,*****,*****,*****,*****,**
486010,99999,199508061800,340,2,***,148,BKN,5,4,2,7.5,2,**,**,**,**,**,**,**,6,77,75,1010.3,*****,1009.9,***,***,*****,0,T*****,*****,**
486010,99999,199508062100,***,0,***,138,BKN,5,3,2,7.5,**,**,**,**,**,**,**,**,*,77,75,1009,*****,1008.6,***,***,*****,*****,*****,*****,**
486010,99999,199508070000,300,1,***,138,BKN,2,3,2,7.5,5,**,**,**,**,**,**,**,2,76,75,1009.2,*****,1008.8,***,75,*****,*****,0.59,*****,**
486010,99999,199508070300,90,3,***,148,BKN,1,4,2,7.5,5,**,**,**,**,**,**,**,2,84,75,1010.3,*****,1009.9,***,***,*****,*****,*****,*****,**
486010,99999,199508070600,200,9,***,148,BKN,9,3,2,6.2,5,**,**,**,**,**,**,**,2,85,76,1009,*****,1008.6,***,***,*****,0,*****,*****,**
486010,99999,199508070900,320,5,***,148,BKN,9,3,2,7.5,5,**,**,**,**,**,**,**,2,86,75,1007.1,*****,1006.7,***,***,*****,*****,*****,*****,**
486010,99999,199508071200,360,3,***,138,BKN,5,3,8,7.5,21,**,**,**,**,**,**,**,6,79,73,1008.1,*****,1007.7,88,***,*****,0,T*****,*****,**
486010,99999,199508071500,40,3,***,138,BKN,5,3,2,7.5,**,**,**,**,**,**,**,**,*,77,72,1010.4,*****,1010,***,***,*****,*****,*****,*****,**
486010,99999,199508071800,10,3,***,148,BKN,9,3,2,7.5,13,**,**,**,**,**,**,**,2,76,71,1009.7,*****,1009.3,***,***,*****,0,*****,*****,**
486010,99999,199508072100,360,2,***,148,BKN,5,3,2,7.5,**,**,**,**,**,**,**,**,*,76,71,1007.7,*****,1007.3,***,***,*****,*****,*****,*****,**
486010,99999,199508080000,280,1,***,23,OVC,5,3,8,2.5,61,**,**,**,**,**,**,**,6,74,73,1009.7,*****,1009.3,***,73,*****,*****,0.08,*****,**
486010,99999,199508080300,70,5,***,23,OVC,5,7,8,1.9,63,**,**,**,**,**,**,**,6,74,74,1011.4,*****,1011,***,***,*****,*****,*****,*****,**
486010,99999,199508080600,30,3,***,23,OVC,5,7,8,3.8,61,**,**,**,**,**,**,**,6,76,74,1010.9,*****,1010.5,***,***,*****,1.06,*****,*****,**
486010,99999,199508080900,20,5,***,23,OVC,5,7,8,5,61,**,**,**,**,**,**,**,6,77,75,1009.4,*****,1009,***,***,*****,*****,*****,*****,**
486010,99999,199508081200,330,5,***,138,BKN,5,3,8,7.5,21,**,**,**,**,**,**,**,6,75,74,1010.1,*****,1009.7,80,***,*****,0.16,*****,*****,**
486010,99999,199508081500,10,46,***,138,BKN,5,3,8,7.5,3,**,**,**,**,**,**,**,6,75,73,1012,*****,1011.6,***,***,*****,*****,*****,*****,**
486010,99999,199508081800,***,0,***,138,BKN,5,3,2,8.8,1,**,**,**,**,**,**,**,6,75,73,1010.2,*****,1009.8,***,***,*****,0,*****,*****,**
486010,99999,199508082100,***,0,***,138,BKN,5,3,2,8.8,**,**,**,**,**,**,**,**,*,74,73,1008.7,*****,1008.3,***,***,*****,*****,*****,*****,**
486010,99999,199508090000,20,3,***,138,BKN,2,3,2,8.8,3,**,**,**,**,**,**,**,6,75,73,1009.4,*****,1009,***,73,*****,*****,1.26,*****,**
486010,99999,199508090300,50,7,***,138,BKN,2,3,2,7.5,5,**,**,**,**,**,**,**,6,82,74,1010.7,*****,1010.3,***,***,*****,*****,*****,*****,**
486010,99999,199508090600,230,7,***,148,BKN,2,3,2,8.8,5,**,**,**,**,**,**,**,6,85,76,1009.7,*****,1009.4,***,***,*****,0,*****,*****,**
486010,99999,199508090900,310,7,***,148,BKN,9,3,2,8.8,17,**,**,**,**,**,**,**,9,86,75,1007.5,*****,1007.1,***,***,*****,*****,*****,*****,**
486010,99999,199508091200,***,0,***,148,BKN,5,3,8,5.6,61,**,**,**,**,**,**,**,9,80,75,1009,*****,1008.6,88,***,*****,0,T*****,*****,**
486010,99999,199508091500,330,1,***,138,BKN,5,3,2,7.5,**,**,**,**,**,**,**,**,*,78,76,1011.2,*****,1010.8,***,***,*****,*****,*****,*****,**
486010,99999,199508091800,***,0,***,148,BKN,5,4,2,7.5,1,**,**,**,**,**,**,**,6,76,75,1010.7,*****,1010.3,***,***,*****,0,*****,*****,**
486010,99999,199508092100,360,1,***,148,BKN,5,3,2,7.5,**,**,**,**,**,**,**,**,*,76,74,1009.7,*****,1009.3,***,***,*****,*****,*****,*****,**
486010,99999,199508100000,***,0,***,148,BKN,1,4,1,7.5,10,**,**,**,**,**,**,**,2,76,75,1010.4,*****,1010,***,75,*****,*****,0.02,*****,**
486010,99999,199508100300,120,3,***,148,BKN,2,3,1,7.5,5,**,**,**,**,**,**,**,2,86,77,1012,*****,1011.6,***,***,*****,*****,*****,*****,**
486010,99999,199508100600,210,9,***,148,BKN,2,4,2,7.5,5,**,**,**,**,**,**,**,2,87,79,1011,*****,1010.6,***,***,*****,0,*****,*****,**
486010,99999,199508100900,230,10,***,148,BKN,9,3,2,5.6,17,**,**,**,**,**,**,**,9,85,76,1008.6,*****,1008.2,***,***,*****,*****,*****,*****,**
486010,99999,199508101200,340,1,***,148,OVC,9,3,2,5,95,**,**,**,**,**,**,**,9,81,78,1010.2,*****,1009.8,88,***,*****,0.01,*****,*****,**
486010,99999,199508101500,30,6,***,25,BKN,4,3,8,6.2,91,**,**,**,**,**,**,**,9,77,76,1013.5,*****,1013.1,***,***,*****,*****,*****,*****,**
486010,99999,199508101800,20,7,***,25,BKN,9,3,8,7.5,13,**,**,**,**,**,**,**,9,77,76,1013,*****,1012.6,***,***,*****,1.34,*****,*****,**
486010,99999,199508102100,***,0,***,138,BKN,9,3,2,7.5,17,**,**,**,**,**,**,**,9,76,75,1011.7,*****,1011.3,***,***,*****,*****,*****,*****,**
486010,99999,199508110000,210,14,***,25,BKN,9,3,2,7.5,3,**,**,**,**,**,**,**,9,78,74,1013,*****,1012.6,***,75,*****,*****,1.38,*****,**
486010,99999,199508110300,190,5,***,148,BKN,1,4,2,8.8,**,**,**,**,**,**,**,**,*,82,75,1014.2,*****,1013.8,***,***,*****,*****,*****,*****,**
486010,99999,199508110600,210,8,***,148,BKN,2,3,2,7.5,**,**,**,**,**,**,**,**,*,84,75,1013,*****,1012.6,***,***,*****,0,*****,*****,**
486010,99999,199508110900,290,5,***,148,BKN,9,3,2,10,**,**,**,**,**,**,**,**,*,85,73,1010.1,*****,1009.7,***,***,*****,*****,*****,*****,**
486010,99999,199508111200,***,0,***,138,BKN,5,5,2,7.5,60,**,**,**,**,**,**,**,6,80,75,1012.1,*****,1011.7,87,***,*****,0.02,*****,*****,**
486010,99999,199508111500,350,3,***,148,OVC,5,3,8,6.2,61,**,**,**,**,**,**,**,6,77,76,1013.9,*****,1013.5,***,***,*****,*****,*****,*****,**
486010,99999,199508111800,***,0,***,138,BKN,5,3,2,7.5,1,**,**,**,**,**,**,**,6,76,76,1013.5,*****,1013.1,***,***,*****,0.04,*****,*****,**
486010,99999,199508112100,***,0,***,138,BKN,5,3,2,7.5,**,**,**,**,**,**,**,**,*,75,75,1012,*****,1011.6,***,***,*****,*****,*****,*****,**
486010,99999,199508120000,***,0,***,148,BKN,5,4,2,5.6,10,**,**,**,**,**,**,**,2,75,75,1012.2,*****,1011.8,***,75,*****,*****,0.04,*****,**
486010,99999,199508120300,140,6,***,148,BKN,2,3,2,7.5,5,**,**,**,**,**,**,**,2,83,76,1012.9,*****,1012.5,***,***,*****,*****,*****,*****,**
486010,99999,199508120600,210,10,***,148,BKN,2,4,2,8.8,5,**,**,**,**,**,**,**,2,85,76,1011.3,*****,1010.9,***,***,*****,0,*****,*****,**
486010,99999,199508120900,220,8,***,148,BKN,9,4,2,8.8,5,**,**,**,**,**,**,**,2,85,76,1009,*****,1008.6,***,***,*****,*****,*****,*****,**
486010,99999,199508121200,160,1,***,148,BKN,9,3,3,7.5,60,**,**,**,**,**,**,**,2,81,78,1009.9,*****,1009.5,87,***,*****,0,*****,*****,**
486010,99999,199508121800,***,0,***,138,BKN,5,5,2,7.5,3,**,**,**,**,**,**,**,6,78,77,1010.8,*****,1010.4,***,***,*****,0,T*****,*****,**
486010,99999,199508122100,340,3,***,138,BKN,5,3,2,7.5,**,**,**,**,**,**,**,**,*,77,75,1009.2,*****,1008.8,***,***,*****,*****,*****,*****,**
486010,99999,199508130000,***,0,***,138,BKN,2,3,2,7.5,3,**,**,**,**,**,**,**,6,77,75,1009.7,*****,1009.3,***,77,*****,*****,0.12,*****,**
486010,99999,199508130300,100,6,***,148,BKN,9,4,2,7.5,5,**,**,**,**,**,**,**,2,85,76,1010.6,*****,1010.2,***,***,*****,*****,*****,*****,**
486010,99999,199508130600,210,9,***,148,BKN,9,4,2,7.5,5,**,**,**,**,**,**,**,2,87,77,1009.6,*****,1009.2,***,***,*****,0,*****,*****,**
486010,99999,199508130900,250,8,***,148,BKN,8,4,2,7.5,1,**,**,**,**,**,**,**,6,84,79,1007.1,*****,1006.7,***,***,*****,*****,*****,*****,**
486010,99999,199508131200,220,7,***,148,BKN,9,3,2,7.5,95,**,**,**,**,**,**,**,9,82,77,1008.8,*****,1008.4,88,***,*****,0,T*****,*****,**
486010,99999,199508131500,320,1,***,23,BKN,9,3,8,5,95,**,**,**,**,**,**,**,9,74,73,1011.9,*****,1011.5,***,***,*****,*****,*****,*****,**
486010,99999,199508131800,20,3,***,138,BKN,5,3,8,7.5,21,**,**,**,**,**,**,**,9,75,74,1010.7,*****,1010.3,***,***,*****,1.77,*****,*****,**
486010,99999,199508132100,***,0,***,138,BKN,5,3,2,7.5,3,**,**,**,**,**,**,**,6,75,74,1009.6,*****,1009.2,***,***,*****,*****,*****,*****,**
486010,99999,199508140000,350,1,***,138,BKN,9,3,2,7.5,10,**,**,**,**,**,**,**,6,75,74,1010.2,*****,1009.8,***,73,*****,*****,1.81,*****,**
486010,99999,199508140300,300,10,***,20,BKN,8,3,2,2.5,80,**,**,**,**,**,**,**,8,80,75,1011.2,*****,1010.8,***,***,*****,*****,*****,*****,**
486010,99999,199508140600,230,9,***,148,BKN,9,3,2,7.5,29,**,**,**,**,**,**,**,9,80,76,1009.9,*****,1009.5,***,***,*****,0.63,*****,*****,**
486010,99999,199508140900,230,6,***,148,BKN,9,3,2,8.8,21,**,**,**,**,**,**,**,9,81,75,1008.5,*****,1008.1,***,***,*****,*****,*****,*****,**
486010,99999,199508141200,***,0,***,138,BKN,5,3,2,7.5,60,**,**,**,**,**,**,**,6,79,76,1009.7,*****,1009.3,84,***,*****,0.02,*****,*****,**
486010,99999,199508141500,340,3,***,148,BKN,5,3,8,7.5,63,**,**,**,**,**,**,**,6,78,77,1011.5,*****,1011.1,***,***,*****,*****,*****,*****,**
486010,99999,199508142100,330,2,***,138,BKN,5,3,2,7.5,**,**,**,**,**,**,**,**,*,75,73,1010,*****,1009.6,***,***,*****,*****,*****,*****,**
486010,99999,199508150000,***,0,***,138,BKN,9,5,2,5.6,10,**,**,**,**,**,**,**,2,75,74,1010.7,*****,1010.3,***,74,*****,*****,0.67,*****,**
486010,99999,199508150300,190,5,***,138,BKN,3,3,2,7.5,5,**,**,**,**,**,**,**,2,83,74,1012,*****,1011.6,***,***,*****,*****,*****,*****,**
486010,99999,199508150600,200,11,***,148,BKN,9,3,2,7.5,21,**,**,**,**,**,**,**,6,82,75,1010.3,*****,1009.9,***,***,*****,0.04,*****,*****,**
486010,99999,199508150900,260,5,***,148,BKN,9,3,2,8.8,5,**,**,**,**,**,**,**,2,83,76,1008.1,*****,1007.7,***,***,*****,*****,*****,*****,**
486010,99999,199508151200,210,1,***,148,BKN,9,3,2,8.8,13,**,**,**,**,**,**,**,2,81,75,1009.9,*****,1009.5,85,***,*****,0,*****,*****,**
486010,99999,199508151500,110,6,***,138,BKN,5,3,2,7.5,**,**,**,**,**,**,**,**,*,81,76,1012.1,*****,1011.7,***,***,*****,*****,*****,*****,**
486010,99999,199508151800,150,2,***,148,BKN,5,3,2,7.5,**,**,**,**,**,**,**,**,*,78,75,1012.2,*****,1011.8,***,***,*****,0,*****,*****,**
486010,99999,199508152100,***,0,***,148,BKN,9,4,2,7.5,13,**,**,**,**,**,**,**,2,76,75,1010.8,*****,1010.4,***,***,*****,*****,*****,*****,**
486010,99999,199508160000,310,1,***,148,BKN,9,3,2,5.6,10,**,**,**,**,**,**,**,2,76,75,1011.4,*****,1011,***,75,*****,*****,0.04,*****,**
486010,99999,199508160300,80,5,***,148,BKN,1,4,2,7.5,5,**,**,**,**,**,**,**,2,83,74,1011.1,*****,1010.7,***,***,*****,*****,*****,*****,**
486010,99999,199508160600,210,8,***,148,BKN,2,4,2,8.8,5,**,**,**,**,**,**,**,2,86,75,1009.8,*****,1009.4,***,***,*****,0,*****,*****,**
486010,99999,199508160900,230,6,***,148,BKN,9,4,2,8.8,5,**,**,**,**,**,**,**,2,85,72,1007.7,*****,1007.3,***,***,*****,*****,*****,*****,**
486010,99999,199508161200,***,0,***,148,BKN,5,3,2,8.8,5,**,**,**,**,**,**,**,2,82,74,1008.7,*****,1008.3,88,***,*****,0,*****,*****,**
486010,99999,199508161500,***,0,***,148,BKN,5,4,2,7.5,**,**,**,**,**,**,**,**,*,79,75,1011.5,*****,1011.1,***,***,*****,*****,*****,*****,**
486010,99999,199508161800,20,7,***,138,BKN,5,3,2,7.5,**,**,**,**,**,**,**,**,*,79,75,1011.2,*****,1010.8,***,***,*****,0,*****,*****,**
486010,99999,199508162100,310,1,***,148,BKN,9,3,8,7.5,29,**,**,**,**,**,**,**,9,77,74,1009.5,*****,1009.1,***,***,*****,*****,*****,*****,**
486010,99999,199508170000,10,2,***,148,BKN,9,3,2,6.2,5,**,**,**,**,**,**,**,9,78,75,1010.3,*****,1009.9,***,77,*****,*****,0,T*****,**
486010,99999,199508170300,360,2,***,148,BKN,9,3,2,6.2,5,**,**,**,**,**,**,**,2,81,75,1012.1,*****,1011.7,***,***,*****,*****,*****,*****,**
486010,99999,199508170600,220,8,***,138,BKN,2,3,2,7.5,5,**,**,**,**,**,**,**,6,84,75,1010.7,*****,1010.3,***,***,*****,0,*****,*****,**
486010,99999,199508171200,230,2,***,148,BKN,9,3,2,7.5,5,**,**,**,**,**,**,**,2,82,75,1009.4,*****,1009,86,***,*****,0,*****,*****,**
486010,99999,199508171500,***,0,***,148,BKN,5,3,2,7.5,21,**,**,**,**,**,**,**,6,80,77,1011.1,*****,1010.7,***,***,*****,*****,*****,*****,**
486010,99999,199508171800,***,0,***,138,BKN,5,3,2,7.5,3,**,**,**,**,**,**,**,6,80,77,1010.4,*****,1010,***,***,*****,0,*****,*****,**
486010,99999,199508172100,***,0,***,138,BKN,5,3,2,7.5,**,**,**,**,**,**,**,**,*,78,77,1009.4,*****,1009,***,***,*****,*****,*****,*****,**
486010,99999,199508180000,80,5,***,148,BKN,9,3,8,5.6,21,**,**,**,**,**,**,**,6,76,75,1011,*****,1010.6,***,75,*****,*****,0.79,*****,**
486010,99999,199508180300,70,8,***,138,BKN,2,3,2,7.5,5,**,**,**,**,**,**,**,2,84,77,1011.3,*****,1010.9,***,***,*****,*****,*****,*****,**
486010,99999,199508180600,270,8,***,148,BKN,2,4,2,7.5,5,**,**,**,**,**,**,**,2,87,76,1009.9,*****,1009.5,***,***,*****,0,*****,*****,**
486010,99999,199508180900,240,7,***,148,BKN,9,3,2,7.5,5,**,**,**,**,**,**,**,2,85,76,1007.9,*****,1007.5,***,***,*****,*****,*****,*****,**
486010,99999,199508181200,30,2,***,138,BKN,5,3,2,7.5,**,**,**,**,**,**,**,**,*,82,77,1009.2,*****,1008.9,88,***,*****,0,*****,*****,**
486010,99999,199508181500,280,3,***,148,BKN,5,4,2,7.5,60,**,**,**,**,**,**,**,2,81,77,1011.9,*****,1011.5,***,***,*****,*****,*****,*****,**
486010,99999,199508182100,280,3,***,148,BKN,9,4,2,7.5,17,**,**,**,**,**,**,**,2,78,76,1010.4,*****,1010,***,***,*****,*****,*****,*****,**
486010,99999,199508190000,340,2,***,138,BKN,8,5,2,7.5,3,**,**,**,**,**,**,**,9,76,75,1010.9,*****,1010.5,***,76,*****,*****,0.24,*****,**
486010,99999,199508190600,210,10,***,148,BKN,9,3,2,7.5,5,**,**,**,**,**,**,**,2,87,76,1009.9,*****,1009.5,***,***,*****,0,*****,*****,**
486010,99999,199508191200,170,2,***,148,BKN,5,3,2,7.5,5,**,**,**,**,**,**,**,2,82,77,1009,*****,1008.6,88,***,*****,0,*****,*****,**
486010,99999,199508191800,***,0,***,148,BKN,5,3,2,7.5,**,**,**,**,**,**,**,**,*,79,77,1009.8,*****,1009.4,***,***,*****,0,*****,*****,**
486010,99999,199508192100,270,2,***,148,BKN,9,4,2,6.2,21,**,**,**,**,**,**,**,6,79,77,1009.1,*****,1008.7,***,***,*****,*****,*****,*****,**
486010,99999,199508200300,230,6,***,148,BKN,9,3,2,8.8,1,**,**,**,**,**,**,**,6,84,76,1011.8,*****,1011.4,***,***,*****,*****,*****,*****,**
486010,99999,199508200600,290,6,***,148,BKN,9,3,2,8.8,3,**,**,**,**,**,**,**,6,87,76,1009.8,*****,1009.4,***,***,*****,0,T*****,*****,**
486010,99999,199508201200,230,1,***,148,BKN,9,3,2,7.5,**,**,**,**,**,**,**,**,*,83,75,1009.2,*****,1008.8,89,***,*****,0,*****,*****,**
486010,99999,199508201500,***,0,***,148,BKN,5,3,8,7.5,60,**,**,**,**,**,**,**,6,81,76,1011.1,*****,1010.7,***,***,*****,*****,*****,*****,**
486010,99999,199508201800,340,3,***,148,BKN,9,3,8,6.2,95,**,**,**,**,**,**,**,9,75,72,1010.8,*****,1010.4,***,***,*****,0.08,*****,*****,**
486010,99999,199508202100,340,2,***,23,BKN,9,3,8,5.6,91,**,**,**,**,**,**,**,9,76,74,1009,*****,1008.6,***,***,*****,*****,*****,*****,**
486010,99999,199508210300,50,6,***,25,BKN,9,3,8,5.6,61,**,**,**,**,**,**,**,6,78,73,1011.7,*****,1011.3,***,***,*****,*****,*****,*****,**
486010,99999,199508210600,320,3,***,148,OVC,9,3,8,6.2,61,**,**,**,**,**,**,**,6,80,76,1010,*****,1009.6,***,***,*****,0.04,*****,*****,**
486010,99999,199508210900,90,3,***,138,BKN,8,3,8,5.6,5,**,**,**,**,**,**,**,6,83,76,1007.7,*****,1007.3,***,***,*****,*****,*****,*****,**
486010,99999,199508211200,***,0,***,148,BKN,5,4,8,6.2,5,**,**,**,**,**,**,**,6,81,77,1008.8,*****,1008.4,84,***,*****,0,T*****,*****,**
486010,99999,199508211500,340,2,***,148,BKN,5,3,2,7.5,**,**,**,**,**,**,**,**,*,78,76,1011,*****,1010.6,***,***,*****,*****,*****,*****,**
486010,99999,199508212100,***,0,***,148,BKN,5,4,2,7.5,**,**,**,**,**,**,**,**,*,76,74,1007.8,*****,1007.4,***,***,*****,*****,*****,*****,**
486010,99999,199508220000,20,5,***,148,BKN,1,3,2,5,5,**,**,**,**,**,**,**,2,77,75,1008.2,*****,1007.8,***,74,*****,*****,0.04,*****,**
486010,99999,199508220300,110,5,***,148,BKN,9,4,2,5.6,5,**,**,**,**,**,**,**,2,86,76,1010.1,*****,1009.7,***,***,*****,*****,*****,*****,**
486010,99999,199508220600,220,9,***,148,BKN,9,4,2,7.5,5,**,**,**,**,**,**,**,2,88,74,1008.4,*****,1008,***,***,*****,0,*****,*****,**
486010,99999,199508220900,210,10,***,148,BKN,9,4,2,7.5,5,**,**,**,**,**,**,**,2,87,74,1005.8,*****,1005.4,***,***,*****,*****,*****,*****,**
486010,99999,199508221200,220,6,***,148,BKN,9,3,2,7.5,5,**,**,**,**,**,**,**,2,83,76,1007.7,*****,1007.3,89,***,*****,0,*****,*****,**
486010,99999,199508221500,330,3,***,148,BKN,9,3,2,7.5,17,**,**,**,**,**,**,**,9,80,78,1010.2,*****,1009.8,***,***,*****,*****,*****,*****,**
486010,99999,199508221800,300,3,***,148,BKN,5,4,2,7.5,1,**,**,**,**,**,**,**,9,80,78,1009.1,*****,1008.7,***,***,*****,0.16,*****,*****,**
486010,99999,199508222100,230,8,***,23,OVC,9,3,8,9.4,95,**,**,**,**,**,**,**,9,78,76,1008.4,*****,1008,***,***,*****,*****,*****,*****,**
486010,99999,199508230000,320,3,***,23,BKN,9,7,8,5.6,92,**,**,**,**,**,**,**,9,75,74,1009.7,*****,1009.3,***,74,*****,*****,0.35,*****,**
486010,99999,199508230600,230,8,***,148,BKN,9,3,2,7.5,5,**,**,**,**,**,**,**,6,85,78,1008.6,*****,1008.2,***,***,*****,*****,*****,*****,**
486010,99999,199508230900,210,9,***,148,BKN,9,3,2,7.5,5,**,**,**,**,**,**,**,2,85,78,1006.5,*****,1006.1,***,***,*****,*****,*****,*****,**
486010,99999,199508231200,300,3,***,148,BKN,9,3,2,7.5,5,**,**,**,**,**,**,**,2,83,76,1008,*****,1007.6,87,***,*****,0,*****,*****,**
486010,99999,199508231800,***,0,***,148,BKN,9,3,2,7.5,17,**,**,**,**,**,**,**,2,79,77,1009.9,*****,1009.5,***,***,*****,0,*****,*****,**
486010,99999,199508232100,240,11,***,23,OVC,9,3,8,2.5,95,**,**,**,**,**,**,**,9,76,75,1009.5,*****,1009.1,***,***,*****,*****,*****,*****,**
486010,99999,199508240000,350,5,***,138,OVC,9,3,8,7.5,21,**,**,**,**,**,**,**,9,75,75,1009.5,*****,1009.1,***,75,*****,*****,2.68,*****,**
486010,99999,199508240300,180,6,***,138,BKN,8,3,8,7.5,5,**,**,**,**,**,**,**,2,83,77,1011.9,*****,1011.5,***,***,*****,*****,*****,*****,**
486010,99999,199508240900,220,8,***,148,BKN,9,3,2,8.8,5,**,**,**,**,**,**,**,2,85,75,1007.9,*****,1007.5,***,***,*****,*****,*****,*****,**
486010,99999,199508241200,***,0,***,148,BKN,5,3,2,7.5,5,**,**,**,**,**,**,**,2,81,77,1008.5,*****,1008.1,86,***,*****,0,*****,*****,**
486010,99999,199508241500,***,0,***,148,OVC,5,4,7,9.4,61,**,**,**,**,**,**,**,6,81,78,1010.7,*****,1008.2,***,***,*****,*****,*****,*****,**
486010,99999,199508241800,***,0,***,138,BKN,5,3,2,7.5,**,**,**,**,**,**,**,**,*,77,76,1010.3,*****,1009.9,***,***,*****,0,*****,*****,**
486010,99999,199508242100,***,0,***,148,BKN,5,3,2,7.5,**,**,**,**,**,**,**,**,*,77,76,1008.9,*****,1008.5,***,***,*****,*****,*****,*****,**
486010,99999,199508250000,***,0,***,138,BKN,9,3,2,5,10,**,**,**,**,**,**,**,2,77,76,1009.3,*****,1008.9,***,75,*****,0,*****,*****,**
486010,99999,199508250300,170,7,***,148,BKN,2,3,2,5,5,**,**,**,**,**,**,**,2,85,78,1011,*****,1010.6,***,***,*****,*****,*****,*****,**
486010,99999,199508250600,180,9,***,138,BKN,1,4,2,7.5,5,**,**,**,**,**,**,**,2,86,78,1009.7,*****,1009.3,***,***,*****,0,*****,*****,**
486010,99999,199508250900,200,***,***,148,BKN,9,4,2,5.6,5,**,**,**,**,**,**,**,2,85,76,1008,*****,1007.6,***,***,*****,*****,*****,*****,**
486010,99999,199508251200,250,5,***,148,OVC,5,3,2,5,5,**,**,**,**,**,**,**,2,82,77,1008.4,*****,1008,87,***,*****,0,*****,*****,**
486010,99999,199508251500,***,0,***,148,BKN,5,3,2,7.5,**,**,**,**,**,**,**,**,*,80,76,1009.7,*****,1009.3,***,***,*****,*****,*****,*****,**
486010,99999,199508251800,160,5,***,138,BKN,5,3,8,7.5,**,**,**,**,**,**,**,**,*,83,79,1008.6,*****,1008.2,***,***,*****,0,*****,*****,**
486010,99999,199508252100,180,8,***,138,BKN,5,3,2,6.2,**,**,**,**,**,**,**,**,*,82,76,1007,*****,1006.6,***,***,*****,*****,*****,*****,**
486010,99999,199508260000,170,11,***,138,BKN,2,3,2,5,5,**,**,**,**,**,**,**,2,82,76,1007.4,*****,1007,***,79,*****,0,*****,*****,**
486010,99999,199508260300,160,11,***,148,BKN,8,4,8,6.2,5,**,**,**,**,**,**,**,2,84,75,1009.3,*****,1008.9,***,***,*****,*****,*****,*****,**
486010,99999,199508260600,210,13,***,148,OVC,9,3,8,3.1,5,**,**,**,**,**,**,**,2,88,78,1009.5,*****,1009.1,***,***,*****,0,*****,*****,**
486010,99999,199508260900,280,1,***,138,BKN,5,3,8,7.5,1,**,**,**,**,**,**,**,6,80,73,1006.8,*****,1006.4,***,***,*****,*****,*****,*****,**
